dur,proto=tcp,proto=udp,proto=other,service=-,service=http,service=dns,service=other,state=FIN,state=INT,state=other,sbytes,dbytes,rate,sloss,dloss,sjit,djit,swin,stcpb,dtcpb,dwin,smean,dmean,trans_depth,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_src_ltm,ct_srv_dst,label
0.004687,1,0,0,1,0,0,0,1,0,0,4096,2456,7467.463091,7,7,12.852802,0.33057,255,3856820152,1710286824,255,228,136,0,6,6,1,1,5,4,5,0
0.00103,0,1,0,0,0,1,0,0,0,1,130,162,2912.621237,0,0,0,0,0,0,0,0,65,81,0,4,1,1,1,1,3,1,0
0.048584,1,0,0,1,0,0,0,1,0,0,3182,39076,2161.205367,7,20,65.165021,62.582012,255,1261975012,1262934544,255,61,724,0,5,4,1,1,2,4,9,0
0.001062,0,1,0,0,0,1,0,0,0,1,146,178,2824.858614,0,0,0,0,0,0,0,0,73,89,0,2,3,1,1,1,1,2,0
0.004796,0,1,0,1,0,0,0,0,0,1,568,320,1459.549565,0,0,1.743019,1.50378,0,0,0,0,142,80,0,8,4,1,1,3,6,8,0
0.329011,1,0,0,1,0,0,0,1,0,0,13246,548216,2027.287883,21,197,92.994483,45.895959,255,1712568781,3865750541,255,58,1252,0,9,8,7,1,8,11,12,0
0.004459,0,1,0,1,0,0,0,0,0,1,568,304,1569.858645,0,0,1.589578,1.418928,0,0,0,0,142,76,0,9,4,1,1,4,6,4,0
0.402463,1,0,0,1,0,0,0,0,0,1,986,86,17.392904,2,1,4413.85732,0,255,3788817301,4154934989,255,164,43,0,10,2,2,1,8,3,8,0
0.841598,1,0,0,0,0,0,1,1,0,0,2934,3742,124.762658,11,15,1412.526078,52.661574,255,2305472226,156924162,255,56,69,0,1,5,1,1,7,8,1,0
0.028951,1,0,0,0,0,0,1,1,0,0,37938,3380,3281.406467,19,8,30.599936,1.316898,255,4029074812,4030001684,255,703,80,0,1,1,1,1,1,1,1,0
0.20299,1,0,0,1,0,0,0,1,0,0,1540,1644,162.569588,4,4,995.97986,30.053525,255,2319396678,192911693,255,96,91,0,8,6,6,1,6,6,7,0
1.327752,1,0,0,1,0,0,0,1,0,0,68023,612,54.980147,27,1,2028.148718,112.786406,255,3073235036,880493293,255,1134,44,0,5,3,3,3,4,4,4,0
0.000003,0,1,0,1,0,0,0,0,1,0,104,0,333333.3215,0,0,0,0,0,0,0,0,52,0,0,5,4,2,1,5,2,13,0
0,0,0,1,1,0,0,0,0,1,0,46,0,0,0,0,10.954511,0,0,0,0,0,46,0,0,2,2,2,2,2,2,2,0
0.243062,0,1,0,1,0,0,0,0,0,1,568,312,28.799236,0,0,107.461141,50.791008,0,0,0,0,142,78,0,9,3,1,1,3,4,13,0
1.076857,1,0,0,0,1,0,0,1,0,0,1684,10168,28.787481,3,5,8794.286336,7701.088732,255,1098874469,3249485619,255,120,565,1,2,6,1,1,6,4,2,0
0.760071,1,0,0,1,0,0,0,1,0,0,682,354,22.366332,2,1,5234.484384,148.952953,255,3191444817,2018960033,255,68,44,0,1,1,1,1,1,1,1,0
0.001078,0,1,0,0,0,1,0,0,0,1,130,162,2782.931502,0,0,0,0,0,0,0,0,65,81,0,2,2,1,1,5,1,4,0
0.404551,1,0,0,1,0,0,0,1,0,0,4480,3080,140.896945,7,7,813.622311,20.446125,255,392012250,421265234,255,160,103,0,7,3,1,1,4,3,10,0
0.004671,0,1,0,1,0,0,0,0,0,1,568,320,1498.608453,0,0,1.673959,1.494352,0,0,0,0,142,80,0,9,10,2,1,4,5,9,0
0,0,0,1,1,0,0,0,0,1,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,2,2,2,2,2,2,2,0
0.423336,1,0,0,1,0,0,0,1,0,0,546,268,35.432848,2,1,2306.57683,93.616922,255,1457572644,2793472500,255,55,45,0,5,3,2,1,5,3,7,0
0.018997,1,0,0,1,0,0,0,1,0,0,2542,23508,4263.831012,7,14,27.601148,25.548595,255,1463645349,3629553349,255,64,560,0,8,4,1,1,3,5,5,0
0.000977,0,1,0,0,0,1,0,0,0,1,132,164,3070.624396,0,0,0,0,0,0,0,0,66,82,0,2,4,1,1,2,8,4,0
0.00001,0,1,0,1,0,0,0,0,1,0,1064,0,100000.0025,0,0,0,0,0,0,0,0,532,0,0,29,10,10,1,29,10,29,0
0.028326,1,0,0,1,0,0,0,1,0,0,4014,59460,4836.546074,7,28,22.008371,21.537005,255,3569231494,1429495623,255,59,849,0,8,4,1,1,3,8,11,0
0,0,0,1,1,0,0,0,0,1,0,46,0,0,0,0,10.954508,0,0,0,0,0,46,0,0,2,2,2,2,2,2,2,0
0.176975,1,0,0,1,0,0,0,1,0,0,3614,50036,683.712401,7,24,178.934506,173.718663,255,1382595222,1382900467,255,60,807,0,10,4,1,1,1,2,5,0
0.006202,1,0,0,1,0,0,0,1,0,0,3744,2456,5643.340682,7,7,18.886566,0.511559,255,2054228023,4202794218,255,208,136,0,9,4,1,1,3,4,5,0
0.035994,1,0,0,1,0,0,0,1,0,0,3926,57474,3695.060213,7,27,30.230235,29.990961,255,543383578,557411674,255,59,845,0,10,1,1,1,2,3,4,0
0.680554,1,0,0,1,0,0,0,0,0,1,978,86,10.285738,2,1,6844.219242,0,255,3823398746,1040343678,255,163,43,0,5,2,2,1,4,3,4,0
0.011499,1,0,0,0,0,0,1,1,0,0,5928,8010,10348.72617,14,17,12.932365,0,255,2402233106,252951027,255,96,138,0,1,7,1,1,3,4,1,0
0.025609,1,0,0,1,0,0,0,1,0,0,2958,32642,3787.730927,7,18,0,35.526427,255,3494422031,3519522507,255,62,653,0,8,3,1,1,3,3,8,0
0,0,0,1,1,0,0,0,0,1,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,1,1,1,1,1,1,1,0
0.016913,1,0,0,1,0,0,0,1,0,0,2958,32642,5735.233085,7,18,20.292142,19.637231,255,695768351,2860025147,255,62,653,0,4,3,1,1,2,2,7,0
1.135508,1,0,0,0,1,0,0,1,0,0,18266,1087890,957.280844,2,370,201.117353,119.926727,255,1979851568,1980924539,255,53,1458,1,3,1,1,1,1,2,1,0
59.990971,0,0,1,1,0,0,0,0,1,0,92,0,0.016669,0,0,14.255687,0,0,0,0,0,46,0,0,2,2,2,2,2,2,2,0
0.000003,0,1,0,1,0,0,0,0,1,0,104,0,333333.3215,0,0,0,0,0,0,0,0,52,0,0,4,2,2,1,3,2,3,0
0.032583,1,0,0,1,0,0,0,1,0,0,2958,32642,2977.01271,7,18,46.663135,45.279099,255,4237265411,4262999641,255,62,653,0,5,2,1,1,2,1,4,0
1.007925,1,0,0,0,1,0,0,1,0,0,1580,10168,28.771981,3,5,9542.574387,7698.463924,255,38184853,39192144,255,132,565,1,1,1,1,1,2,1,1,0
0.380577,1,0,0,1,0,0,0,1,0,0,4480,3080,149.772583,7,7,749.411534,18.647176,255,2602562320,2639625958,255,160,103,0,10,4,1,1,3,3,11,0
0.317923,1,0,0,1,0,0,0,1,0,0,1540,1644,103.798715,4,4,1233.882235,38.459871,255,1956559459,4145401244,255,96,91,0,8,8,4,1,4,9,12,0
0.595257,1,0,0,0,1,0,0,1,0,0,814,1368,31.918987,2,2,4172.964244,113.298852,255,4002411885,1337555086,255,81,137,1,3,2,2,1,3,2,3,0
0.010741,1,0,0,1,0,0,0,1,0,0,2438,19266,7168.792435,7,13,0,15.480383,255,116159258,139879729,255,64,482,0,3,3,1,1,1,2,9,0
0.003793,1,0,0,0,0,0,1,1,0,0,8928,424,5536.514616,4,1,17.663936,1.07766,255,1666613855,1677348608,255,638,53,0,3,7,1,1,7,5,3,0
0.016691,1,0,0,1,0,0,0,1,0,0,1540,1644,1977.113501,4,4,65.440147,1.943578,255,268936360,2423613562,255,96,91,0,5,4,2,1,2,2,5,0
0.440837,1,0,0,0,0,0,1,1,0,0,37268,3276,206.425506,18,8,879.431753,29.511539,255,2703412696,554836896,255,717,82,0,2,2,1,1,2,1,2,0
0,0,0,1,1,0,0,0,0,1,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,2,2,2,2,2,2,2,0
0.091955,1,0,0,1,0,0,0,1,0,0,3614,45696,1315.861038,7,24,84.52538,83.38437,255,213021094,2457779781,255,60,737,0,4,2,1,1,2,2,11,0
0.035176,1,0,0,1,0,0,0,1,0,0,4014,59460,3894.700768,7,28,27.956033,26.757388,255,1983119365,1997260088,255,59,849,0,8,2,1,1,3,3,8,0
0.550242,1,0,0,1,0,0,0,1,0,0,13038,548216,1204.924364,21,197,519.587804,368.717356,255,876681462,880676768,255,58,1252,0,13,2,1,1,5,6,4,0
0.047493,1,0,0,1,0,0,0,1,0,0,2302,34406,1494.957165,5,15,93.572105,73.266249,255,3339971598,1198220768,255,77,819,0,9,24,6,1,7,12,21,0
1.005019,1,0,0,0,1,0,0,1,0,0,1580,10168,28.855177,3,5,9531.198761,7676.522431,255,869427510,870878603,255,132,565,1,4,6,2,2,3,5,5,0
2.082394,1,0,0,1,0,0,0,1,0,0,1540,1644,15.847146,4,4,8776.809796,272.497844,255,364522620,3133228871,255,96,91,0,17,17,13,1,8,13,18,0
0.041987,1,0,0,1,0,0,0,1,0,0,3614,50036,2881.844506,7,24,45.509441,44.558328,255,4215020164,2065764801,255,60,807,0,6,1,1,1,1,2,3,0
0.034316,1,0,0,1,0,0,0,1,0,0,4550,72810,4575.12536,7,33,22.58867,22.2222,255,2699652152,2699954933,255,58,910,0,7,1,1,1,1,2,3,0
0.010828,1,0,0,1,0,0,0,1,0,0,2438,18508,7111.19349,7,13,16.94661,16.389933,255,4222105390,2093271327,255,64,463,0,13,1,1,1,1,5,5,0
0.20896,1,0,0,1,0,0,0,1,0,0,4238,63516,693.912722,7,30,174.839387,171.387489,255,1599359130,1599659423,255,59,858,0,5,2,1,1,1,2,3,0
0.014722,1,0,0,1,0,0,0,1,0,0,1540,1644,2241.543287,4,4,64.304679,1.631094,255,3631653938,3633882130,255,96,91,0,19,9,12,1,8,21,10,0
0.001752,0,1,0,1,0,0,0,0,0,1,528,304,3995.433898,0,0,0.646534,0.288039,0,0,0,0,132,76,0,3,5,1,1,4,3,6,0
0.010574,1,0,0,1,0,0,0,1,0,0,2438,19266,7282.012514,7,13,16.672914,14.729601,255,246088076,273375118,255,64,482,0,5,1,1,1,1,3,8,0
0.000108,0,1,0,1,0,0,0,0,1,0,503,0,9259.259244,0,0,0,0,0,0,0,0,252,0,0,46,46,46,46,46,46,46,0
0.195142,1,0,0,1,0,0,0,1,0,0,522,268,76.867102,2,1,1029.282695,48.826371,255,1001232550,3607837843,255,52,45,0,9,3,2,1,9,2,11,0
0.002827,1,0,0,0,0,0,1,1,0,0,8928,216,6013.441586,4,1,13.696104,1.038504,255,1400052935,3559532616,255,638,54,0,3,6,1,1,6,5,3,0
0.001575,0,1,0,1,0,0,0,0,0,1,520,304,4444.444439,0,0,0.5671,0.262105,0,0,0,0,130,76,0,9,4,1,1,3,4,5,0
0.06888,1,0,0,1,0,0,0,1,0,0,3062,33044,1437.282246,7,18,80.391477,2.133548,255,2548551903,468253032,255,61,661,0,3,7,1,1,6,7,5,0
0.032092,1,0,0,1,0,0,0,1,0,0,1958,2308,1402.218565,6,6,189.739489,174.260672,255,3120724920,975656914,255,89,96,0,1,2,1,1,1,1,3,0
0.000005,1,0,0,1,0,0,0,0,0,1,90,0,200000.0051,1,0,0,0,255,0,0,0,45,0,0,6,2,1,1,3,2,6,0
0.610081,1,0,0,0,0,0,1,1,0,0,37808,3276,152.43877,19,8,1006.7004,34.011543,255,2923420592,875640347,255,700,82,0,1,2,1,1,1,1,2,0
0.219133,1,0,0,1,0,0,0,1,0,0,546,268,68.451578,2,1,1100.230704,55.769395,255,3320755561,944451571,255,55,45,0,9,2,2,1,8,3,8,0
0,0,0,1,1,0,0,0,0,1,0,46,0,0,0,0,10.954507,0,0,0,0,0,46,0,0,1,1,1,1,1,1,1,0
1.004631,1,0,0,0,1,0,0,1,0,0,1684,10168,30.857099,3,5,8761.733787,7672.09166,255,160374628,2311017034,255,120,565,1,1,2,1,1,2,6,3,0
0.033979,1,0,0,1,0,0,0,1,0,0,3614,50036,3561.023125,7,24,0,33.621138,255,1301548133,3451374085,255,60,807,0,6,2,1,1,1,3,4,0
0.017446,1,0,0,1,0,0,0,1,0,0,1540,1644,1891.551058,4,4,68.948336,2.122969,255,3374800146,3379368821,255,96,91,0,11,7,6,1,6,10,11,0
0.001074,0,1,0,0,0,1,0,0,0,1,132,164,2793.296014,0,0,0,0,0,0,0,0,66,82,0,3,6,1,1,11,5,1,0
0.000006,0,1,0,1,0,0,0,0,1,0,1066,0,166666.6608,0,0,0,0,0,0,0,0,533,0,0,16,5,5,1,16,6,16,0
0.000033,0,1,0,1,0,0,0,0,1,0,1644,0,30303.03007,0,0,0,0,0,0,0,0,822,0,0,63,9,9,1,63,9,62,0
0.960921,1,0,0,1,0,0,0,1,0,0,1554,556,26.016707,5,3,3434.672709,153.879797,255,1760727485,1654222073,255,97,56,0,5,1,1,1,3,2,3,0
0.357791,1,0,0,0,0,0,1,1,0,0,37492,3276,254.338422,18,8,812.039383,27.874717,255,1985965267,1986971806,255,721,82,0,1,1,1,1,1,1,1,0
0.003408,0,1,0,0,0,1,0,0,0,1,146,178,880.281663,0,0,0,0,0,0,0,0,73,89,0,3,3,2,1,2,5,2,0
0,0,0,1,1,0,0,0,0,1,0,46,0,0,0,0,10.95449,0,0,0,0,0,46,0,0,2,2,2,2,2,2,2,0
0.000009,1,0,0,1,0,0,0,0,0,1,90,0,111111.1072,1,0,0,0,255,0,0,0,45,0,0,11,3,1,1,11,3,11,0
0.004717,1,0,0,1,0,0,0,1,0,0,3736,2456,7419.970589,7,7,12.859261,0.323433,255,3459395866,3462513761,255,208,136,0,7,3,1,1,3,3,3,0
0.004419,0,1,0,1,0,0,0,0,0,1,568,312,1584.068834,0,0,1.655103,1.38805,0,0,0,0,142,78,0,5,5,1,1,3,3,6,0
0.002864,1,0,0,0,0,0,1,1,0,0,320,1910,4539.106269,1,2,27.932703,0.541144,255,2241776661,100090798,255,53,239,0,3,4,1,1,4,5,6,0
0.913163,1,0,0,1,0,0,0,1,0,0,2156,556,27.377368,5,3,3213.742471,136.778141,255,3082014203,2638795879,255,135,56,0,5,2,2,2,5,2,5,0
0.000963,0,1,0,0,0,1,0,0,0,1,130,162,3115.264802,0,0,0,0,0,0,0,0,65,81,0,1,2,1,1,1,3,1,0
0.003142,0,1,0,1,0,0,0,0,1,0,186,0,954.805873,0,0,0,0,0,0,0,0,47,0,0,1,2,1,1,1,1,1,0
1.170136,1,0,0,0,1,0,0,1,0,0,1580,10168,24.783445,3,5,10245.93025,8248.818726,255,3635118583,3636156060,255,132,565,1,4,3,3,1,1,5,3,0
0.004018,1,0,0,0,1,0,0,1,0,0,1052,824,4230.960823,2,2,33.150111,0.760438,255,297166428,2447787953,255,132,82,1,1,4,1,1,1,3,2,0
0.030826,1,0,0,1,0,0,0,1,0,0,2542,23508,2627.65194,7,14,55.022487,54.10628,255,1718746748,3890860321,255,64,560,0,6,2,1,1,1,3,4,0
0.001033,0,1,0,0,0,1,0,0,0,1,146,178,2904.162775,0,0,0,0,0,0,0,0,73,89,0,5,2,2,1,1,6,2,0
0,0,0,1,1,0,0,0,0,1,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,2,2,2,2,2,2,2,0
0,0,0,1,1,0,0,0,0,1,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,2,2,2,2,2,2,2,0
5.95829,1,0,0,1,0,0,0,1,0,0,24432,1094788,216.672901,38,390,5365.746079,3804.834863,255,920677221,3071734393,255,56,1276,0,11,4,3,1,7,4,11,0
0.48819,1,0,0,1,0,0,0,0,0,1,978,86,14.33868,2,1,4961.524255,0,255,2029781757,2971463599,255,163,43,0,2,2,2,1,2,2,2,0
0.489106,1,0,0,1,0,0,0,0,0,1,978,86,14.311826,2,1,5125.7128,0,255,1647611463,3998535046,255,163,43,0,4,1,1,1,4,1,4,0
0,0,0,1,1,0,0,0,0,1,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,1,1,1,1,1,1,1,0
1.422335,1,0,0,1,0,0,0,1,0,0,588,354,11.952177,2,1,9461.665651,365.874437,255,1228097168,60370740,255,59,44,0,1,1,1,1,1,1,1,0
0,0,0,1,1,0,0,0,0,1,0,46,0,0,0,0,10.954508,0,0,0,0,0,46,0,0,2,2,2,2,2,2,2,0
1.094194,1,0,0,1,0,0,0,1,0,0,3112,752,19.192208,3,2,5140.27879,217.915016,255,1195840883,1790645761,255,222,94,0,3,1,1,1,3,1,3,0
0.529785,1,0,0,1,0,0,0,1,0,0,2516,268,28.313374,2,1,3292.601025,141.870016,255,1517374609,1150883245,255,252,45,0,2,1,1,1,2,2,2,0
0.464034,1,0,0,1,0,0,0,1,0,0,1958,2308,96.975655,6,6,1399.316431,1339.361276,255,837658670,2983350901,255,89,96,0,3,1,1,1,2,1,5,0
0.019456,1,0,0,1,0,0,0,1,0,0,1540,1644,1696.134944,4,4,77.519172,2.049008,255,2334504119,2339994477,255,96,91,0,7,7,6,1,6,8,8,0
0.165969,1,0,0,1,0,0,0,1,0,0,3614,50036,729.051814,7,24,153.915922,152.713588,255,486973853,487265184,255,60,807,0,12,3,1,1,2,2,9,0
0.613415,1,0,0,1,0,0,0,1,0,0,2516,268,24.453266,2,1,3427.585691,156.393844,255,3111727213,1910921113,255,252,45,0,2,2,1,1,2,2,4,0
0.004687,1,0,0,1,0,0,0,1,0,0,1470,1728,7467.463091,5,4,14.249052,0.410773,255,615627079,615927258,255,67,123,0,5,2,1,1,2,1,2,0
0.001122,0,1,0,0,0,1,0,0,0,1,146,178,2673.796684,0,0,0,0,0,0,0,0,73,89,0,4,1,3,1,2,4,2,0
1.42077,1,0,0,0,1,0,0,1,0,0,19410,1087890,780.562626,2,370,204.702115,114.175887,255,4001066771,1852456545,255,53,1458,1,2,1,1,1,3,3,1,0
0.299048,0,1,0,1,0,0,0,0,0,1,568,312,23.407613,0,0,122.076797,116.282766,0,0,0,0,142,78,0,4,3,1,1,4,2,6,0
1.033859,1,0,0,0,1,0,0,1,0,0,1580,10168,28.050246,3,5,9533.013025,7678.315307,255,4098180882,1963839655,255,132,565,1,3,4,2,1,2,5,2,0
0.02063,1,0,0,1,0,0,0,1,0,0,2974,30506,4701.890415,7,18,25.437712,24.212042,255,1700401505,1700739952,255,62,610,0,12,2,1,1,1,8,3,0
1.177111,1,0,0,0,1,0,0,1,0,0,800,1378,16.141213,2,2,8374.938827,197.108719,255,702729158,2473044928,255,80,138,1,3,2,2,2,3,4,3,0
0.190862,1,0,0,0,0,0,1,1,0,0,2934,3742,550.1357,11,15,497.20115,20.452068,255,873971649,874972947,255,56,69,0,2,5,1,1,4,8,1,0
0,0,0,1,1,0,0,0,0,1,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,2,2,2,2,2,2,2,0
0.00001,0,1,0,1,0,0,0,0,1,0,1932,0,100000.0025,0,0,0,0,0,0,0,0,966,0,0,37,15,15,1,37,15,37,0
59.984394,0,0,1,1,0,0,0,0,1,0,92,0,0.016671,0,0,20.987736,0,0,0,0,0,46,0,0,2,2,2,2,2,2,2,0
0.455052,1,0,0,1,0,0,0,1,0,0,778,678,54.938778,4,4,1768.488613,53.194582,255,4085809102,4093490232,255,56,57,0,4,2,2,1,4,2,5,0
0.047873,1,0,0,1,0,0,0,1,0,0,5174,83812,3780.836675,7,39,29.993751,29.296689,255,2771548585,622276711,255,57,911,0,6,2,1,1,2,3,6,0
1.162182,1,0,0,0,1,0,0,1,0,0,1684,10168,26.673964,3,5,9028.376283,7905.660491,255,2703290190,554689471,255,120,565,1,3,6,1,1,1,2,2,0
0.426713,1,0,0,1,0,0,0,0,0,1,978,86,16.404469,2,1,4886.507559,0,255,3730051191,2855846833,255,163,43,0,2,1,1,1,2,1,2,0
0.007617,1,0,0,1,0,0,0,1,0,0,4016,2456,4594.984887,7,7,18.742902,0.614069,255,707274031,711403469,255,223,136,0,5,4,1,1,3,3,7,0
0.001075,0,1,0,0,0,1,0,0,0,1,146,178,2790.69758,0,0,0,0,0,0,0,0,73,89,0,3,2,2,1,2,4,3,0
0.014753,1,0,0,1,0,0,0,1,0,0,2542,23508,5490.408775,7,14,0,25.431176,255,2823872652,696799260,255,64,560,0,5,5,1,1,4,5,11,0
0.001068,0,1,0,0,0,1,0,0,0,1,146,178,2808.988808,0,0,0,0,0,0,0,0,73,89,0,3,2,2,1,4,4,4,0
7.527875,1,0,0,1,0,0,0,1,0,0,24432,1094788,171.495941,38,390,6527.525058,4635.554174,255,3800495383,1721107806,255,56,1276,0,7,3,1,1,6,1,12,0
0.531742,1,0,0,0,0,0,1,1,0,0,37938,3276,174.896856,19,8,992.457058,34.431535,255,2274946742,131204037,255,703,82,0,3,2,1,1,2,3,1,0
0.493475,1,0,0,1,0,0,0,1,0,0,588,268,30.396677,2,1,2729.146102,136.581766,255,2547817878,539215841,255,59,45,0,2,1,1,1,2,1,3,0
1.04476,1,0,0,0,1,0,0,1,0,0,1684,10168,29.671887,3,5,8769.658516,7678.495838,255,3219661978,1071104637,255,120,565,1,1,3,1,1,1,1,3,0
10.566844,1,0,0,1,0,0,0,1,0,0,7816,15132,23.375002,30,32,15366.38235,14864.40628,255,4518757,2155185345,255,64,120,0,9,3,1,1,2,8,11,0
0.021042,1,0,0,0,1,0,0,1,0,0,1040,824,807.907974,2,2,188.909577,4.274954,255,1514949448,1515982890,255,130,82,1,1,4,1,1,1,2,1,0
0.005527,1,0,0,1,0,0,0,1,0,0,1470,1832,6694.409333,5,4,14.776604,0.484494,255,2546441027,401333035,255,67,115,0,3,1,1,1,1,3,2,0
0.025819,1,0,0,1,0,0,0,1,0,0,2958,33044,3756.923217,7,18,33.370935,34.384795,255,2951264080,2981541795,255,62,661,0,6,4,1,1,1,3,6,0
0.067012,1,0,0,1,0,0,0,1,0,0,3806,51808,1925.028436,7,26,67.617459,66.304178,255,3664424716,1515145178,255,59,785,0,10,2,1,1,1,10,13,0
0.001139,0,1,0,0,0,1,0,0,0,1,146,178,2633.889242,0,0,0,0,0,0,0,0,73,89,0,4,2,2,1,1,2,1,0
0.0011,0,1,0,0,0,1,0,0,0,1,130,162,2727.272742,0,0,0,0,0,0,0,0,65,81,0,5,2,2,1,2,7,2,0
1.866975,1,0,0,0,1,0,0,1,0,0,838,1206,10.176891,2,2,14851.88107,268.727094,255,1611253693,118080950,255,84,121,1,1,1,1,1,1,1,1,0
0.000009,0,1,0,1,0,0,0,0,1,0,78,0,111111.1072,0,0,0,0,0,0,0,0,39,0,0,12,3,2,1,12,4,12,0
0.501784,1,0,0,1,0,0,0,1,0,0,486,268,29.893339,2,1,2778.864208,135.764219,255,2839209290,1903493778,255,49,45,0,5,2,1,1,5,1,5,0
0.307778,1,0,0,1,0,0,0,1,0,0,1540,1644,107.220139,4,4,1236.270955,33.184277,255,1284783664,1313871072,255,96,91,0,4,5,3,1,4,5,9,0
0.001123,0,1,0,0,0,1,0,0,0,1,132,164,2671.415725,0,0,0,0,0,0,0,0,66,82,0,3,4,2,1,2,9,1,0
0.005038,1,0,0,1,0,0,0,1,0,0,1470,1728,6947.201025,5,4,14.849439,0.493538,255,815888127,816175996,255,67,123,0,8,2,1,1,2,3,7,0
0.001094,0,1,0,0,0,1,0,0,0,1,146,178,2742.230477,0,0,0,0,0,0,0,0,73,89,0,4,1,2,1,2,4,4,0
0.001077,0,1,0,0,0,1,0,0,0,1,146,178,2785.515187,0,0,0,0,0,0,0,0,73,89,0,3,3,1,1,2,3,2,0
0.001067,0,1,0,0,0,1,0,0,0,1,146,178,2811.621433,0,0,0,0,0,0,0,0,73,89,0,2,3,2,1,4,5,6,0
0.074897,1,0,0,1,0,0,0,1,0,0,3718,45696,1642.255392,7,24,72.763199,1.937636,255,4227374137,2104447591,255,60,737,0,6,1,1,1,2,2,4,0
0.000003,0,1,0,1,0,0,0,0,1,0,104,0,333333.3215,0,0,0,0,0,0,0,0,52,0,0,7,1,1,1,6,2,6,0
0.046436,1,0,0,0,0,0,1,1,0,0,320,1946,279.955203,1,2,642.381339,15.718804,255,2914666431,772888223,255,53,243,0,1,2,1,1,2,6,1,0
0.651823,1,0,0,1,0,0,0,1,0,0,534,268,23.012383,2,1,3682.330366,187.886266,255,796482191,1853702093,255,53,45,0,2,1,1,1,2,9,2,0
0.103324,1,0,0,1,0,0,0,1,0,0,5278,83708,1751.771068,7,39,68.459087,1.795857,255,1723241082,3868911634,255,57,930,0,3,2,1,1,1,2,3,0
0.001084,0,1,0,0,0,1,0,0,0,1,146,178,2767.527704,0,0,0,0,0,0,0,0,73,89,0,1,1,1,1,2,1,3,0
50.004349,0,0,1,1,0,0,0,0,0,1,384,0,0.099991,0,0,0,0,0,0,0,0,64,0,0,1,2,1,2,1,1,2,0
0.297102,1,0,0,1,0,0,0,1,0,0,2054,2478,151.463132,6,6,865.799456,822.963954,255,943738609,3093663596,255,93,103,0,5,2,1,1,1,1,6,0
1.005579,1,0,0,0,1,0,0,1,0,0,1580,10168,28.839107,3,5,9529.989652,7674.149135,255,181027778,2331640320,255,132,565,1,2,2,1,1,1,1,2,0
1.065788,1,0,0,0,1,0,0,1,0,0,1684,10168,29.086459,3,5,8781.35087,7689.588896,255,2546710341,2547765660,255,120,565,1,1,1,1,1,2,7,2,0
0.000006,0,1,0,1,0,0,0,0,1,0,2144,0,166666.6608,0,0,0,0,0,0,0,0,1072,0,0,13,8,8,1,13,8,13,0
0,0,0,1,1,0,0,0,0,1,0,46,0,0,0,0,10.954519,0,0,0,0,0,46,0,0,2,2,2,2,2,2,2,0
0.702811,1,0,0,1,0,0,0,1,0,0,596,268,21.342864,2,1,3984.380453,186.161109,255,4282022705,3731364579,255,60,45,0,11,3,1,1,7,2,8,0
0.071349,1,0,0,1,0,0,0,1,0,0,2158,2478,658.733807,6,6,302.195141,8.949749,255,3675203288,1530073731,255,90,103,0,17,3,1,1,2,8,5,0
0.006221,1,0,0,0,0,0,1,1,0,0,3728,5474,8841.022194,7,7,12.892222,0.347437,255,1967724497,4117624045,255,117,228,0,2,6,1,1,2,3,1,0
0.056936,1,0,0,1,0,0,0,1,0,0,3062,33044,1738.79445,7,18,0,2.194841,255,3146938483,1031812988,255,61,661,0,11,6,1,1,6,7,4,0
0.005448,1,0,0,1,0,0,0,1,0,0,2054,2478,8259.911834,6,6,15.222335,12.550795,255,2046581733,2046882750,255,93,103,0,3,1,2,1,3,3,2,0
0,0,0,1,1,0,0,0,0,1,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,2,2,2,2,2,2,2,0
0.141053,1,0,0,1,0,0,0,1,0,0,1958,2308,319.029004,6,6,537.220675,512.319483,255,3429690093,1280402660,255,89,96,0,5,2,1,1,1,6,5,0
0.537509,1,0,0,1,0,0,0,1,0,0,534,268,27.906508,2,1,3200.483267,139.089188,255,1379044977,3191728506,255,53,45,0,4,1,1,1,3,2,3,0
0.001794,0,1,0,1,0,0,0,0,0,1,520,304,3901.89512,0,0,0.633803,0.33305,0,0,0,0,130,76,0,5,3,1,1,4,4,9,0
0.294701,1,0,0,1,0,0,0,1,0,0,1540,1644,111.977899,4,4,1272.974702,34.073309,255,157307206,204387268,255,96,91,0,17,10,6,1,9,9,9,0
0.000058,0,1,0,1,0,0,0,0,1,0,503,0,17241.37888,0,0,0,0,0,0,0,0,252,0,0,37,37,37,37,37,37,37,0
0.000011,0,1,0,1,0,0,0,0,1,0,2046,0,90909.0902,0,0,0,0,0,0,0,0,1023,0,0,13,3,1,1,13,4,13,0
0.004842,0,1,0,1,0,0,0,0,0,1,568,304,1445.683577,0,0,1.843899,1.646852,0,0,0,0,142,76,0,3,4,1,1,2,2,9,0
