proto=udp,proto=tcp,proto=icmp,duration,orig_bytes,resp_bytes,conn_state=S0,conn_state=SF,conn_state=other,missed_bytes,history=D,history=Dd,history=S,history=other,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
0,1,0,2.999303,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.999056,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.111224,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998789,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.107478,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.99855,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.108961,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.99929,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.157706,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.086809,75,243,0,0,1,0,0,0,0,1,9,559,6,563,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.147719,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.99905,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.998806,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.144702,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.115716,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,1.109118,75,243,0,0,1,0,0,0,0,1,7,447,6,563,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.099487,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.117727,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.151429,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.998544,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.998787,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.09898,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.118227,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.999027,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.102997,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.118221,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.131722,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.133467,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.999305,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.118219,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.100474,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.99904,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.106984,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.999042,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.101491,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.128463,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998794,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.108981,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998791,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,1.009919,75,243,0,0,1,0,0,0,0,1,7,447,6,563,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998563,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.998561,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,1.016422,60,124,0,0,1,0,0,0,0,1,5,328,4,328,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.999315,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.117232,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.106979,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.117006,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.11673,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,0.347836,18,0,0,1,0,0,0,0,0,1,5,286,4,216,1
0,1,0,2.999043,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.10673,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.153964,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0.277092,18,230,0,1,0,0,0,0,0,1,5,286,5,498,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,4.215846,75,243,0,0,1,0,0,0,0,1,10,631,7,615,1
0,1,0,2.998555,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.131221,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.998793,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.134191,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.121958,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.998814,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998829,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.153696,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.119291,75,243,0,0,1,0,0,0,0,1,8,507,6,563,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998639,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.136439,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.999311,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.13871,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.087993,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,4.127644,75,234,0,0,1,0,0,0,0,1,10,619,7,606,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.999285,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.999063,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.153446,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.087746,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.124722,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.998791,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.109982,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0.909983,75,243,0,0,1,0,0,0,0,1,7,447,6,563,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.999042,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.081484,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,40,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.123476,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.10898,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,0.88999,75,243,0,0,1,0,0,0,0,1,7,447,6,563,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998285,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,36.073853,62,269,0,0,1,0,0,0,0,1,9,554,6,589,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.144716,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.083993,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.998813,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.999289,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.11897,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.999037,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.128713,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.121461,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.154705,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,2.998813,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,2.999031,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.159452,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.998808,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.126467,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,0.611653,18,0,0,1,0,0,0,0,0,1,4,234,4,216,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,1.10512,75,243,0,0,1,0,0,0,0,1,7,447,6,563,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,0.154163,0,0,0,0,1,0,0,0,0,1,1,60,1,40,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.099722,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,36.157642,62,269,0,0,1,0,0,0,0,1,9,554,6,589,1
0,1,0,2.998807,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.104724,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.125709,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.14897,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,3.10723,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,3.088737,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,2.998558,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,3.088492,0,0,1,0,0,0,0,0,1,0,3,180,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,1,0,0,0,0,0,1,0,1,60,0,0,1
0,1,0,,,,0,0,1,0,0,0,0,1,0,0,0,0,1
